4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,2088,2088,2088,2088,2088,2088,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,15652,15652,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,58969,1937,1937,1937,1937,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,15652,15652,15652,2088,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,1937,1937,1937,1937,1937,1937,1937,1937,58969,1937,1937,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,2088,2088,2088,2088,2088,2088,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,1937,58969,1937,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,2088,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,2088,2088,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
4206,4206,4206,4206,4206,4206,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,58969,15652,15652,58969,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652,15652
